run_id,timestamp,node,gpu_index,mig_profile,mig_uuid,device_resource,slot_resource,workload,model,model_id,family,batch,prompt_len,output_tokens,status,error,sample_count,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,throughput_rps,ttft_ms_mean,tpot_ms_mean,decode_tps,service_time_ms,peak_alloc_mb,peak_reserved_mb
smoke-rtx1-a100-20260623-nolabel,2026-06-23T04:44:56.371055+00:00,rtx1-worker,0,1g,MIG-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/mig-4bc33233-28f9-566c-9f82-89bd8db02cf6,or-sim.io/rtx1-worker-gpu0-s0-1-1g,resnet50,resnet50,,vision,4,,,ok,,50,111.273032,110.50259,124.215139,127.910346,35.947614,0.0,0.0,0.0,0.0,0.0,0.0
smoke-rtx1-a100-20260623-nolabel,2026-06-23T04:46:59.260633+00:00,rtx1-worker,0,2g,MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,or-sim.io/mig-7076f62a-e0b2-533b-99af-74c7b443d5ba,or-sim.io/rtx1-worker-gpu0-s0-2-2g,resnet50,resnet50,,vision,4,,,error,resource or-sim.io/mig-7076f62a-e0b2-533b-99af-74c7b443d5ba did not become allocatable on rtx1-worker,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smoke-rtx1-a100-20260623-nolabel,2026-06-23T04:47:48.481602+00:00,rtx1-worker,0,3g,MIG-7aafc298-b386-508f-80b7-938481c587bc,or-sim.io/mig-7aafc298-b386-508f-80b7-938481c587bc,or-sim.io/rtx1-worker-gpu0-s0-4-3g,resnet50,resnet50,,vision,4,,,ok,,50,108.386672,107.847052,122.334663,131.282183,36.904907,0.0,0.0,0.0,0.0,0.0,0.0
