run_id,timestamp,node,gpu_index,mig_profile,mig_uuid,device_resource,slot_resource,workload,model,model_id,family,batch,prompt_len,output_tokens,status,error,sample_count,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,throughput_rps,ttft_ms_mean,tpot_ms_mean,decode_tps,service_time_ms,peak_alloc_mb,peak_reserved_mb
smoke-ampere-a100-20260623-allprofiles,2026-06-23T06:04:41.277791+00:00,ampere,0,1g,MIG-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/mig-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/ampere-gpu0-s0-1-1g,resnet50,resnet50,,vision,1,,,ok,,3,38.176917,37.644958,40.016479,40.016479,26.193839,0.0,0.0,0.0,0.0,0.0,0.0
smoke-ampere-a100-20260623-allprofiles,2026-06-23T06:05:32.496531+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,resnet50,resnet50,,vision,1,,,ok,,3,41.89728,41.238369,45.133247,45.133247,23.867898,0.0,0.0,0.0,0.0,0.0,0.0
smoke-ampere-a100-20260623-allprofiles,2026-06-23T06:06:22.718667+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,resnet50,resnet50,,vision,1,,,ok,,3,41.681313,40.19939,44.836514,44.836514,23.991567,0.0,0.0,0.0,0.0,0.0,0.0
smoke-ampere-a100-20260623-allprofiles,2026-06-23T06:07:04.195885+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,resnet50,resnet50,,vision,1,,,ok,,3,37.661696,36.745377,39.5168,39.5168,26.552176,0.0,0.0,0.0,0.0,0.0,0.0
smoke-ampere-a100-20260623-allprofiles,2026-06-23T06:07:55.118204+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,resnet50,resnet50,,vision,1,,,ok,,3,40.481279,38.427647,44.845119,44.845119,24.702777,0.0,0.0,0.0,0.0,0.0,0.0
