run_id,timestamp,node,gpu_index,mig_profile,mig_uuid,device_resource,slot_resource,workload,model,model_id,family,batch,prompt_len,output_tokens,status,error,sample_count,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,throughput_rps,ttft_ms_mean,tpot_ms_mean,decode_tps,service_time_ms,peak_alloc_mb,peak_reserved_mb
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:38:16.363718+00:00,ampere,0,1g,MIG-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/mig-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/ampere-gpu0-s0-1-1g,gpt2_p512_o256,gpt2-medium,gpt2-medium,llm,1,512,256,ok,,5,2870.350586,2878.241211,3159.13916,3159.13916,0.348389,36.064198,11.071431,90.322559,2870.350586,865.592773,904.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:40:18.872923+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,gpt2_p512_o256,gpt2-medium,gpt2-medium,llm,1,512,256,ok,,5,2783.291846,2676.889893,3609.55542,3609.55542,0.359287,22.573747,10.784055,92.729497,2783.291846,865.592773,904.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:42:22.693414+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,gpt2_p512_o256,gpt2-medium,gpt2-medium,llm,1,512,256,ok,,5,2878.782617,2891.522705,3170.637451,3170.637451,0.347369,22.065504,11.159051,89.613353,2878.782617,865.592773,904.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:44:22.902667+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,gpt2_p512_o256,gpt2-medium,gpt2-medium,llm,1,512,256,ok,,5,3010.190869,2905.491455,3580.831787,3580.831787,0.332205,19.290797,11.683203,85.592963,3010.190869,865.592773,904.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:46:26.417740+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,gpt2_p512_o256,gpt2-medium,gpt2-medium,llm,1,512,256,ok,,5,2925.99624,3099.082031,3222.497559,3222.497559,0.341764,20.332525,11.350249,88.103795,2925.99624,865.592773,904.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:48:43.300196+00:00,ampere,0,1g,MIG-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/mig-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/ampere-gpu0-s0-1-1g,gpt2_p512_o512,gpt2-medium,gpt2-medium,llm,1,512,512,ok,,5,5705.955371,5707.928223,6231.015625,6231.015625,0.175255,36.415347,11.07332,90.30715,5705.955371,910.56543,944.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:50:55.538641+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,gpt2_p512_o512,gpt2-medium,gpt2-medium,llm,1,512,512,ok,,5,5767.707422,5521.366699,6738.76123,6738.76123,0.173379,24.12439,11.217936,89.142961,5767.707422,910.56543,944.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:53:08.077910+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,gpt2_p512_o512,gpt2-medium,gpt2-medium,llm,1,512,512,ok,,5,5601.36377,5562.033691,5782.019043,5782.019043,0.178528,22.423046,10.896369,91.773694,5601.36377,910.56543,944.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:55:19.607346+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,gpt2_p512_o512,gpt2-medium,gpt2-medium,llm,1,512,512,ok,,5,5500.51377,5542.147461,5792.382324,5792.382324,0.181801,20.63081,10.702896,93.432652,5500.51377,910.56543,944.0
profile-ampere-a100-20260623-gpt2-extra,2026-06-23T12:57:34.144067+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,gpt2_p512_o512,gpt2-medium,gpt2-medium,llm,1,512,512,ok,,5,5535.861719,5508.36084,5659.068848,5659.068848,0.18064,21.201094,10.770822,92.843429,5535.861719,910.56543,944.0
