run_id,timestamp,node,gpu_index,mig_profile,mig_uuid,device_resource,slot_resource,workload,model,model_id,family,batch,prompt_len,output_tokens,status,error,sample_count,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,throughput_rps,ttft_ms_mean,tpot_ms_mean,decode_tps,service_time_ms,peak_alloc_mb,peak_reserved_mb
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:02:23.339381+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,llama32_3b_p64_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,256,ok,,5,6598.341504,6652.976562,6726.931152,6726.931152,0.151553,35.816781,25.634862,39.009377,6598.341504,6184.042969,6252.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:06:01.221342+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,llama32_3b_p64_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,256,ok,,5,5500.693652,5639.291504,5977.450684,5977.450684,0.181795,34.420097,21.352631,46.832636,5500.693652,6184.054688,6252.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:09:38.079418+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,llama32_3b_p64_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,256,ok,,5,5683.854004,5648.065918,5917.266602,5917.266602,0.175937,35.59911,22.063496,45.323734,5683.854004,6184.054688,6250.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:13:11.918017+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,llama32_3b_p64_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,256,ok,,5,5465.747656,5327.603027,6092.614258,6092.614258,0.182958,33.569319,21.219447,47.126582,5465.747656,6184.054688,6252.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:17:26.942395+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,llama32_3b_p64_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,512,ok,,5,13609.260742,13510.393555,13939.956055,13939.956055,0.073479,35.14905,26.511937,37.718859,13609.260742,6243.017578,6316.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:21:23.881862+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,llama32_3b_p64_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,512,ok,,5,10479.213281,10518.469727,10666.400391,10666.400391,0.095427,32.361274,20.404008,49.009979,10479.213281,6243.029297,6316.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:25:22.860800+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,llama32_3b_p64_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,512,ok,,5,10518.719922,10568.873047,10636.613281,10636.613281,0.095069,34.032627,20.477905,48.833121,10518.719922,6243.029297,6314.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:29:30.858474+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,llama32_3b_p64_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,64,512,ok,,5,11191.191602,11058.592773,11643.310547,11643.310547,0.089356,36.82288,21.785876,45.901298,11191.191602,6243.052734,6316.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:33:15.751889+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,llama32_3b_p512_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,256,ok,,5,7139.855664,7182.033203,7234.257812,7234.257812,0.140059,85.392351,27.556497,36.289082,7139.855664,6329.602051,6420.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:36:51.625882+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,llama32_3b_p512_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,256,ok,,5,5518.789844,5516.820801,5820.256348,5820.256348,0.181199,57.128294,21.334615,46.872183,5518.789844,6329.602051,6420.0
